fold,sample_id,segment_idx,recovered_pcc,left_pcc,right_pcc,best_input_abs_pcc,pcc_gain_over_best_input,rmse,mae,target_std
0,23,22,0.9292668526004427,0.6404417242539896,0.3640077738541112,0.6404417242539896,0.28882512834645313,157.3594695420665,122.81449314516261,425.6016793371612
0,13,143,0.9076277101679415,0.17226839837879426,0.08625124646160116,0.17226839837879426,0.7353593117891473,98.29250025481588,78.23924263612926,234.0795594148427
0,40,53,0.3788068981751641,-0.00023539583483171632,0.07743110081758584,0.07743110081758584,0.30137579735757825,0.0031396682837781234,0.0023688676692845776,0.003297232375248278
0,37,96,0.7423425236429778,-0.03462688560699089,0.17519759920433292,0.17519759920433292,0.5671449244386448,0.0014181480368462276,0.0010982012759601957,0.0021073304550938655
0,16,90,0.9085489908999811,0.20892284658900187,0.1926257640954582,0.20892284658900187,0.6996261443109792,157.85170878317666,119.1122956270815,377.35566540103974
0,40,134,0.7478033238189582,0.11266235683354366,0.3659813372482413,0.3659813372482413,0.3818219865707169,0.0020977141036801704,0.0015430695701986281,0.0031293651080781734
0,1,502,0.9248173317107682,0.4390320652490227,0.203487376044029,0.4390320652490227,0.48578526646174547,142.79642794708164,111.35891463356913,374.7547102310631
0,32,110,0.920872936002452,0.7269741023195554,0.399073656961199,0.7269741023195554,0.19389883368289662,160.1727429813836,124.52789280267358,410.10971404697614
0,45,106,0.6441565147721242,-0.18069700798565816,0.16086818032271893,0.18069700798565816,0.4634595067864661,0.003118506504912535,0.0023639963563389754,0.004057825299787204
0,48,160,0.8469128492561001,-0.10076201846721897,0.1822039670603511,0.1822039670603511,0.664708882195749,0.002877585457681494,0.002287175632588975,0.005409744906049107
0,10,216,0.8777346206083908,0.16706410786306428,0.04923728983602666,0.16706410786306428,0.7106705127453266,150.77304081073112,119.31382633898258,313.9285494591742
0,36,66,0.33683130217394897,-0.04779750474907337,0.021431865942824868,0.04779750474907337,0.2890337974248756,0.005646504976419486,0.002991578232006145,0.005948631713008374
0,21,200,0.9747042485476048,-0.22083147012464915,0.13408992919268278,0.22083147012464915,0.7538727784229557,396.24574236641445,284.01278126469776,1608.7839146232154
0,42,54,0.80419350381129,0.09987222057988493,0.5590543211394612,0.5590543211394612,0.24513918267182877,0.0033594381319265645,0.002595741470279711,0.0056046309357843565
0,43,216,0.7954920764211918,0.019844337091485573,0.44188960620134954,0.44188960620134954,0.35360247021984226,0.003880005858159098,0.0030854723499971442,0.006198949120139241
0,51,43,0.8585558459216598,0.05323312437755462,-0.1578728966078187,0.1578728966078187,0.7006829493138411,0.0035043079219141144,0.002835661409184638,0.006830071163986685
0,17,402,0.9412341312055054,0.1917066265219167,0.12755131370100406,0.1917066265219167,0.7495275046835886,256.5478020728134,173.488234235093,746.1577151647269
0,17,27,0.9043877307935255,0.30987533093739994,0.09847572634560332,0.30987533093739994,0.5945123998561256,253.26734854933744,174.24640428462922,584.3741557819302
0,10,198,0.8942213722622036,0.1972454866933441,0.04978689707391454,0.1972454866933441,0.6969758855688595,148.22487542898614,116.00567947835624,331.0842212956816
0,5,413,0.873581715804442,0.01986028543594236,0.04627154413753945,0.04627154413753945,0.8273101716669026,356.804939983655,245.4623132738292,721.4308069343095
0,2,489,0.9598480099700419,0.23173388868472336,0.15485880067335023,0.23173388868472336,0.7281141212853186,463.92112429374527,336.61646877405644,1650.7590732122947
0,22,258,0.8706589781841482,0.4435140538766719,0.24191778658182056,0.4435140538766719,0.42714492430747625,302.5087013816555,206.05638464488982,614.967888786924
0,20,271,0.8577895820076988,0.47151921851968975,0.16697815402471636,0.47151921851968975,0.3862703634880091,237.17612438372973,176.61261748036742,460.876803162747
0,12,228,0.8793736886740317,0.49421783016002857,0.3069246999116786,0.49421783016002857,0.3851558585140031,193.0127407901947,142.99073963490127,405.14917574776564
0,5,107,0.8666005748635593,0.0378386071762558,0.05941295675208568,0.05941295675208568,0.8071876181114737,204.03424080098893,159.47809627039135,408.6211695056705
0,16,136,0.8770916734870751,0.17917971160275067,0.28006060941583777,0.28006060941583777,0.5970310640712373,177.76857669973023,139.2793520905912,369.5266846798718
0,4,4,0.9105022969546475,0.00010170198042245872,0.03435815732162979,0.03435815732162979,0.8761441396330176,276.58492363537835,193.09362198097128,635.9482899615183
0,4,7,0.8622100668445382,0.024947670290158163,-0.016941079329718504,0.024947670290158163,0.83726239655438,398.8034600422842,262.9110069581032,769.1797039902547
0,3,156,0.8737198864088309,0.08433834426855381,0.33945330154812287,0.33945330154812287,0.534266584860708,137.43794798996308,106.98183925890326,281.7736323524364
